번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
432,33560,블루콤,32605,영상 및 음향기기 제조업,"18,088,047","9,600,000,000",500,원(KRW),032-810-0500,인천광역시 연수구  벤처로 116 (주)블루콤 ,1410
433,121800,비덴트,32604,통신 및 방송 장비 제조업,"33,991,523","16,995,761,500",500,원(KRW),070-8668-6611,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)",1410
434,148140,비디아이,32901,일반 목적용 기계 제조업,"9,833,831","4,916,915,500",500,원(KRW),02-2082-8890,경기도 화성시 팔탄면 서해로 1155 &nbsp,1410
435,200780,비씨월드제약,32102,의약품 제조업,"8,892,384","1,778,476,800",200,원(KRW),031-881-6800,경기도 여주시 가남읍 여주남로 872-23 ,1410
436,141000,비아트론,32902,특수 목적용 기계 제조업,"12,114,710","6,057,355,000",500,원(KRW),070-4016-3200,경기도 수원시 권선구 산업로155번길 139 (고색동),1410
437,90460,비에이치,32602,전자부품 제조업,"32,850,890","16,425,445,000",500,원(KRW),032-510-2000,인천광역시 부평구  평천로199번길 25 ,1410
438,83650,비에이치아이,32901,일반 목적용 기계 제조업,"26,000,000","13,000,000,000",500,원(KRW),055-585-3800,경상남도 함안군  군북면 장백로 122 ,1410
439,86670,비엠티,32901,일반 목적용 기계 제조업,"8,146,529","4,073,264,500",500,원(KRW),055-783-1000,경상남도 양산시  산막공단남11길 35 (주)BMT ,1410
440,138580,비즈니스온,105802,소프트웨어 개발 및 공급업,"9,544,940","4,772,470,000",500,원(KRW),02-559-0800,서울특별시 성동구 광나루로 172 3층 ,1410
441,82920,비츠로셀,32802,일차전지 및 축전지 제조업,"21,539,152","10,769,576,000",500,원(KRW),041-330-0236,충청남도 당진시 합덕읍 인더스파크로 70 - ,1410
442,54220,비츠로시스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","52,295,547","26,147,773,500",500,원(KRW),(02)460-2000,서울특별시 성동구  성덕정길 151 (주)비츠로시스 ,1410
443,42370,비츠로테크,116409,기타 금융업,"22,353,873","11,176,936,500",500,원(KRW),02  -4602-021,경기도 안산시 단원구  별망로 327 비츠로테크,1410
444,32850,비트컴퓨터,105802,소프트웨어 개발 및 공급업,"16,623,293","8,311,646,500",500,원(KRW),02  -3486-1234,서울특별시 서초구 서초대로74길 33 ,1410
445,238200,비피도,31007,기타 식품 제조업,"4,090,000","2,045,000,000",500,원(KRW),033-435-4962,강원도 홍천군 홍천읍 농공단지길 23-16 ,1410
446,93190,빅솔론,32603,컴퓨터 및 주변장치 제조업,"19,238,905","9,619,452,500",500,원(KRW),031-218-5500,"경기도 성남시 분당구  판교역로241번길 20 삼평동, 미래에셋벤처타워 7층,8층",1410
447,65450,빅텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","27,730,883","5,546,176,600",200,원(KRW),(031)631-7301,경기도 이천시  마장면 덕이로 180-31 ,1410
448,72950,빛샘전자,32602,전자부품 제조업,"6,000,000","3,000,000,000",500,원(KRW),031-288 -3420,경기도 용인시 기흥구  언동로 53-11 빛샘전자 (청덕동),1410
449,143240,사람인에이치알,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,659,263","5,829,631,500",500,원(KRW),02-2025-4733,서울특별시 구로구  디지털로34길 43 코오롱싸이언스밸리1차 201호,1410
450,100090,삼강엠앤티,32401,1차 철강 제조업,"29,367,386","14,683,693,000",500,원(KRW),055-391-7020,경상남도 고성군 동해면 내산리 159-13 ,1410
451,122350,삼기오토모티브,33003,자동차 신품 부품 제조업,"34,537,079","3,453,707,900",100,원(KRW),031-680-0826,경기도 평택시 포승읍 도곡리 1217 ,1410
452,14970,삼륭물산,31702,"골판지, 종이 상자 및 종이용기 제조업","15,125,000","7,562,500,000",500,원(KRW),02-499-0091,경기도 파주시 월롱면 통일로644번길 35 ,1410
453,18310,삼목에스폼,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업","14,700,000","7,350,000,000",500,원(KRW),02  -561 -0941,경기도 안성시  미양면 안성맞춤대로 474-40 ,1410
454,53700,삼보모터스,33003,자동차 신품 부품 제조업,"16,782,027","8,391,013,500",500,원(KRW),053-582-9230,대구광역시 달서구  성서동로 142 ,1410
455,9620,삼보산업,32402,1차 비철금속 제조업,"38,092,246","3,809,224,600",100,원(KRW),055 -552-7130 -,경상남도 창원시 진해구  남의로21번길 36 ,1410
456,23600,삼보판지,31701,"펄프, 종이 및 판지 제조업","16,170,000","8,085,000,000",500,원(KRW),031-319-6523,경기도 시흥시 공단1대로28번길 120 (정왕동) ,1410
457,111870,삼본전자,32605,영상 및 음향기기 제조업,"64,886,666","32,443,333,000",500,원(KRW),032-683-7300,경기도 부천시 오정구  삼작로107번길 52 ,1410
458,309930,삼성머스트스팩3호,116601,금융 지원 서비스업,"4,590,000","459,000,000",100,원(KRW),02-2020-7637,서울특별시 서초구 서초대로74길 11 ,1410
459,291230,삼성스팩2호,116601,금융 지원 서비스업,"7,550,000","755,000,000",100,원(KRW),02-2020-7562,서울특별시 서초구 서초대로74길 11 ,1410
460,9300,삼아제약,32102,의약품 제조업,"6,370,000","6,370,000,000","1,000",원(KRW),02-2056-7200,강원도 원주시 문막읍 동화공단로 49 ,1410
461,225190,삼양옵틱스,32703,사진장비 및 광학기기 제조업,"10,090,000","5,045,000,000",500,원(KRW),055-250-5600,경상남도 창원시 마산회원구 자유무역6길 123 ,1410
462,54540,삼영엠텍,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업","13,000,000","6,772,413,500",500,원(KRW),(055)589-7000,경상남도 함안군 칠서면 삼칠로 631-35 ,1410
463,65570,삼영이엔씨,32604,통신 및 방송 장비 제조업,"8,800,000","4,400,000,000",500,원(KRW),(051)601-6666,부산광역시 영도구  상리로 69 ,1410
464,73640,삼원테크,32509,기타 금속 가공제품 제조업,"58,402,414","5,840,241,400",100,원(KRW),055-213-7000,경남 창원시 성주동 30-5번지 ,1410
465,32280,삼일,84903,도로 화물 운송업,"16,213,590","16,213,590,000","1,000",원(KRW),054 -289 -1061,경상북도 포항시 남구 대송면 송덕로 125-15(옥명리) ,1410
466,2290,삼일기업공사,64101,건물 건설업,"12,400,000","6,200,000,000",500,원(KRW),02  -564 -3131,서울특별시 강남구  언주로 329 ,1410
467,37460,삼지전자,32604,통신 및 방송 장비 제조업,"16,318,522","8,309,261,000",500,원(KRW),02-850-8031,경기도 화성시 금곡로 63-27 삼지전자,1410
468,32750,삼진,32604,통신 및 방송 장비 제조업,"6,000,000","3,000,000,000",500,원(KRW),031 -467 -5847,경기도 안양시 만안구  안양천서로 81 (주)삼진 ,1410
469,54090,삼진엘앤디,33309,그외 기타 제품 제조업,"24,959,232","12,479,616,000",500,원(KRW),031-379-2000,경기도 화성시 동탄면 동탄기흥로 64-17 ,1410
470,250,삼천당제약,32102,의약품 제조업,"22,105,813","11,052,906,500",500,원(KRW),02-2046-1235,경기도 화성시 향남읍 제약공단2길 71 ,1410
471,24950,삼천리자전거,74604,생활용품 도매업,"13,273,577","6,636,788,500",500,원(KRW),02  -2194-3021,서울특별시 강남구 테헤란로 445 (삼성동) ,1410
472,38500,삼표시멘트,32309,기타 비금속 광물제품 제조업,"107,357,173","53,678,586,500",500,원(KRW),02-3770-3000,강원도 삼척시  동양길 20 ,1410
473,17480,삼현철강,32401,1차 철강 제조업,"15,702,890","8,551,445,000",500,원(KRW),055 -252 -6060,경상남도 창원시 의창구 평산로70번길 36 -,1410
474,46390,삼화네트웍스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","43,172,933","8,634,586,600",200,원(KRW),02-3454-1500,서울특별시 강남구 선릉로91길 8 신아트스페이스빌딩 5층,1410
475,27580,상보,32202,플라스틱제품 제조업,"46,681,121","23,340,560,500",500,원(KRW),031-987-9900,경기도 김포시 통진읍 대서명로 50 ,1410
476,38540,상상인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","55,328,313","57,187,237,000","1,000",원(KRW),02-2167-8500,경기도 성남시 분당구 황새울로 358 -,1410
477,307870,상상인이안1호스팩,116601,금융 지원 서비스업,"4,750,000","475,000,000",100,원(KRW),02-3779-3337,"서울특별시 강남구 테헤란로 424 20층(대치동, 대치타워)",1410
478,329560,상상인이안제2호스팩,116601,금융 지원 서비스업,"3,850,000","385,000,000",100,원(KRW),02-3779-3140,"서울특별시 강남구 테헤란로 424 20층(대치동, 대치타워)",1410
479,101000,상상인인더스트리,32902,특수 목적용 기계 제조업,"63,320,603","31,660,301,500",500,원(KRW),055-720-3000,전라남도 광양시 광양읍 율촌산단3로 116 -,1410
480,91580,상신이디피,32802,일차전지 및 축전지 제조업,"12,665,050","6,332,525,000",500,원(KRW),041-583-5027,충청남도 천안시 서북구 직산읍 4산단6길 57 -,1410
481,263810,상신전자,32602,전자부품 제조업,"14,244,718","7,122,359,000",500,원(KRW),055-343-3826,경상남도 김해시 진영읍 본산로269번길 16-34 &nbsp,1410
482,89980,상아프론테크,32202,플라스틱제품 제조업,"15,450,785","7,725,392,500",500,원(KRW),032-451-7700,인천광역시 남동구  남동대로369번길 18 ,1410
483,42940,상지카일룸,64101,건물 건설업,"44,249,034","22,124,517,000",500,원(KRW),02-517-5174,"서울특별시 강남구 테헤란로4길 14 13층(역삼동, 미림타워) ",1410
484,42600,새로닉스,32602,전자부품 제조업,"12,423,574","6,211,787,000",500,원(KRW),054-463-7945,경상북도 구미시  수출대로9길 36 (주)새로닉스 ,1410
485,263540,샘코,33103,"항공기,우주선 및 부품 제조업","8,164,945","4,082,472,500",500,원(KRW),055-850-7700,경상남도 사천시 사남면 해안산업로 381 ,1410
486,294630,서남,32809,기타 전기장비 제조업,"20,365,160","10,182,580,000",500,원(KRW),031-655-4336,경기도 안성시 원곡면 승량길 52 &nbsp,1410
487,38070,서린바이오,74607,기타 전문 도매업,"8,000,676","4,000,338,000",500,원(KRW),031-628-3000,경기도 성남시 분당구 삼평동 694-1 코리아바이오파크(KOREA BIO PARK) A동 4층 ,1410
488,6730,서부T&D,95501,일반 및 생활 숙박시설 운영업,"58,140,444","29,070,222,000",500,원(KRW),02  -2689 -0035,서울특별시 양천구  신정로 167 ,1410
489,79650,서산,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업","20,000,000","2,000,000,000",100,원(KRW),(062)950-5000,광주광역시 광산구  하남산단4번로 143 ,1410
490,100660,서암기계공업,32901,일반 목적용 기계 제조업,"12,600,000","6,300,000,000",500,원(KRW),062-960-5000,광주광역시 광산구  하남산단8번로 127-15 (안청동),1410
491,19770,서연탑메탈,32902,특수 목적용 기계 제조업,"11,650,000","5,825,000,000",500,원(KRW),032-820-3216,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",1410
492,43710,서울리거,74607,기타 전문 도매업,"34,110,354","17,055,177,000",500,원(KRW),02-2138-5281,"서울특별시 강남구 논현로163길 10 4층(신사동,베드로빌딩) ",1410
493,92190,서울바이오시스,32601,반도체 제조업,"38,223,653","19,111,826,500",500,원(KRW),070-4391-8012,경기도 안산시 단원구 산단로163번길 65-16 (원시동) ,1410
494,46890,서울반도체,32601,반도체 제조업,"58,305,400","29,152,700,000",500,원(KRW),02-1566-2771,경기도 안산시 단원구 산단로 163번길 97-11 ,1410
495,63170,서울옥션,74601,상품 중개업,"16,917,500","8,458,750,000",500,원(KRW),02-395-0330~4,서울 종로구 평창동 98 ,1410
496,27040,서울전자통신,74605,기계장비 및 관련 물품 도매업,"69,588,847","34,794,423,500",500,원(KRW),032-723-4111,인천광역시 부평구 새벌로 4사무동 4층 ,1410
497,18680,서울제약,32102,의약품 제조업,"8,485,499","4,242,749,500",500,원(KRW),02-3470-2300,충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장,1410
498,93920,서원인텍,32604,통신 및 방송 장비 제조업,"18,600,000","9,300,000,000",500,원(KRW),031-428-9500,경기도 군포시 공단로140번길 32-15 -,1410
499,189860,서전기전,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","9,698,780","4,849,390,000",500,원(KRW),02-2223-1000,경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내),1410
500,178320,서진시스템,32604,통신 및 방송 장비 제조업,"18,100,666","9,050,333,000",500,원(KRW),032-506-2760,경기도 부천시 오정구 산업로 20-22 &nbsp,1410
501,122690,서진오토모티브,33003,자동차 신품 부품 제조업,"19,541,246","9,770,623,000",500,원(KRW),031-496-1500,경기도 시흥시 공단1대로 313 ,1410
502,140070,서플러스글로벌,74605,기계장비 및 관련 물품 도매업,"36,988,000","3,698,800,000",100,원(KRW),031-615-6800,경기도 오산시 경기대로 78-26 ,1410
503,11370,서한,64101,건물 건설업,"100,894,865","50,447,432,500",500,원(KRW),053 -741 -9980,대구광역시 수성구 명덕로 415 서한빌딩,1410
504,65710,서호전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","5,150,000","2,575,000,000",500,원(KRW),(031)463-6612,경기도 안양시 동안구  귀인로 9 ,1410
505,35890,서희건설,64101,건물 건설업,"207,081,188","103,540,594,000",500,원(KRW),02  -3416-6644,"경기도 성남시 분당구  수내로46번길 4 경동빌딩 (수내동,경동빌딩8층)",1410
506,3100,선광,85209,기타 운송관련 서비스업,"6,600,000","6,600,000,000","1,000",원(KRW),032 -8806-562,인천 중구 항동 34-2 ,1410
507,123420,선데이토즈,105802,소프트웨어 개발 및 공급업,"9,569,842","4,784,921,000",500,원(KRW),031-1833-9782,"경기도 성남시 분당구 황새울로360번길 42 9층, 14층",1410
508,171090,선익시스템,32902,특수 목적용 기계 제조업,"8,999,295","4,499,647,500",500,원(KRW),02-8012-1600,경기도 수원시 권선구 산업로155번길 293(고색동) ,1410
509,14620,성광벤드,32401,1차 철강 제조업,"28,600,000","14,300,000,000",500,원(KRW),051-3300-200,부산광역시 강서구  녹산산단262로 26 ,1410
510,37350,성도이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","15,470,000","7,735,000,000",500,원(KRW),02  -6244-5200,서울특별시 강남구 영동대로106길 42 ,1410
511,81580,성우전자,32604,통신 및 방송 장비 제조업,"15,508,143","7,754,071,500",500,원(KRW),031-362-3100,"경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)",1410
512,45300,성우테크론,32602,전자부품 제조업,"9,405,602","4,702,801,000",500,원(KRW),055-279-8400,경남 창원시 성산구 성주동 24-6 ,1410
513,15750,성우하이텍,33003,자동차 신품 부품 제조업,"80,000,000","40,000,000,000",500,원(KRW),070-7477-5450,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 ,1410
514,80470,성창오토텍,33003,자동차 신품 부품 제조업,"7,300,000","3,650,000,000",500,원(KRW),031-650-5400,경기도 안성시  원곡면 청원로 1785-14 ,1410
515,43260,성호전자,32602,전자부품 제조업,"35,598,043","17,799,021,500",500,원(KRW),(02)855-5931,서울특별시 금천구  가산디지털1로 205-17 ,1410
516,148150,세경하이테크,32602,전자부품 제조업,"11,642,000","5,821,000,000",500,원(KRW),031-204-7200,경기도 수원시 권선구 산업로155번길 128 ,1410
517,53060,세동,33003,자동차 신품 부품 제조업,"21,411,000","10,705,500,000",500,원(KRW),051-796-7161,부산광역시 기장군  장안읍 장안산단 8로 8 ,1410
518,17510,세명전기,32509,기타 금속 가공제품 제조업,"15,246,000","7,623,000,000",500,원(KRW),051 -316 -6887,부산광역시 사상구 대동로 188 ,1410
